location,other_location_details,size,bedrooms,bathrooms,price,property_type,purchase_type,source,beds,baths,toilets
"Near naivas supermarket, Donholm Nairobi",,2400.0,3.0,3.0,6000.0,House,Rent,propco_rent,1.0,1.0,1.0
"Nasra mama lucy area, Umoja Nairobi",,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,2.0
Uthiru Ruthimitu Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,2.0,2.0,2.0
Lower Kabete Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,1.0,1.0,1.0
Westlands Nairobi,,2400.0,3.0,3.0,70000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kitisuru Nairobi,,2400.0,3.0,3.0,35000.0,House,Rent,propco_rent,2.0,2.0,2.0
"Near posta, Jamhuri Nairobi",,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,2.0,2.0
Popo road South C Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
Ole Shapara South C Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,3.0,3.0
Mugoya estate South C Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,4.0,4.0
Karen Nairobi,,2400.0,3.0,3.0,70000.0,House,Rent,propco_rent,4.0,3.0,3.0
Buruburu Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,2.0,2.0,2.0
"kasarani garage, Kasarani Area Kasarani Nairobi",,2400.0,3.0,3.0,11000.0,House,Rent,propco_rent,1.0,1.0,1.0
"Near avenue hospital, Parklands Nairobi",,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,2.0
Langata Area Langata Nairobi,,2400.0,3.0,3.0,30000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
"Nasra umoja near mama lucy hospital, Umoja Nairobi",,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,1.0,1.0,1.0
Imara Daima Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Near deliverance, Langata Area Langata Nairobi",,2400.0,3.0,3.0,8000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"near quick mart, Fedha Nairobi",,2400.0,3.0,3.0,9000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Hazina estate South B Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,3.0,3.0
"nasra estate, mama lucy area kagundo road, Umoja Nairobi",,2400.0,3.0,3.0,7500.0,House,Rent,propco_rent,1.0,1.0,1.0
"Nyayo Estate, Nyayo Highrise Nairobi",,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,2.0
Behind ACK church Kahawa Sukari Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
Behind ACK church Kahawa Sukari Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,4.0,4.0
Nairobi West Nairobi,,2400.0,3.0,3.0,30000.0,Apartment,Rent,propco_rent,3.0,3.0,3.0
South B Nairobi,,2400.0,3.0,3.0,18000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
South C Nairobi,,2400.0,3.0,3.0,25000.0,Apartment,Rent,propco_rent,3.0,3.0,3.0
Cooperative Uthiru Ruthimitu Nairobi,,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Kangemi Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Thome Nairobi,,2400.0,3.0,3.0,14000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Imara Daima Nairobi,,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
near quick Mart Fedha Nairobi,,2400.0,3.0,3.0,15000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Makadara Makadara Nairobi,,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Ngara Nairobi,,2400.0,3.0,3.0,14000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Embakasinasra, Embakasi Central Embakasi Nairobi",,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
"nasra, Embakasi Central Embakasi Nairobi",,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Nairobi West Langata Nairobi,,2400.0,3.0,3.0,15000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Near Strathmore, Madaraka Nairobi",,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Ridgeways Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,2.0
Parklands Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
Oak Park court Imara Daima Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
Parklands Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,0.0
Pangani Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,3.0,3.0
Ruaraka Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kahawa Wendani Nairobi,,2400.0,3.0,3.0,9000.0,House,Rent,propco_rent,1.0,1.0,1.0
South B Nairobi,,2400.0,3.0,3.0,14000.0,House,Rent,propco_rent,2.0,2.0,0.0
Nairobi West Nairobi,,2400.0,3.0,3.0,13500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Parkland Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Donholm Nairobi,,2400.0,3.0,3.0,15000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Parkland Nairobi,,2400.0,3.0,3.0,9000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Utawala Nairobi,,2400.0,3.0,3.0,7000.0,House,Rent,propco_rent,1.0,1.0,1.0
South C Nairobi,,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,2.0,2.0,2.0
South C Nairobi,,2400.0,3.0,3.0,28000.0,House,Rent,propco_rent,3.0,3.0,3.0
"Donholm face 8, Donholm Nairobi",,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
South C Nairobi,,2400.0,3.0,3.0,16000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
South C Nairobi,,2400.0,3.0,3.0,8000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"near quick mart, Fedha Nairobi",,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Cooperation Umoja Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,2.0
Valley Arcade Nairobi,,2400.0,3.0,3.0,14000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Umoja Nairobi,,2400.0,3.0,3.0,12000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"near quick Mart, Fedha Nairobi",,2400.0,3.0,3.0,9000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Hillview Langata Nairobi,,2400.0,3.0,3.0,15000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Syokimau Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,0.0
Kasarani Nairobi,,2400.0,3.0,3.0,9500.0,House,Rent,propco_rent,1.0,1.0,0.0
Mombasa Road Nairobi,,2400.0,3.0,3.0,0.0,House,Rent,propco_rent,2.0,2.0,2.0
Kilimani Nairobi,,2400.0,3.0,3.0,0.0,House,Rent,propco_rent,3.0,3.0,3.0
Hurlingham Nairobi,,2400.0,3.0,3.0,0.0,House,Rent,propco_rent,3.0,3.0,3.0
Madaraka Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Golden gate Estate, South B Nairobi",,2400.0,3.0,3.0,40000.0,House,Rent,propco_rent,3.0,3.0,3.0
"Near quick mart supermarket, Kiambu Road Nairobi",,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,5.0,4.0,4.0
South B Nairobi,,2400.0,3.0,3.0,35000.0,House,Rent,propco_rent,3.0,2.0,2.0
Madaraka Nairobi,,2400.0,3.0,3.0,30000.0,Apartment,Rent,propco_rent,3.0,3.0,3.0
"Near magunas supermarket, Kahawa Wendani Nairobi",,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kahawa West Nairobi,,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"BUCHUMA COURT, Buruburu Nairobi",,2400.0,3.0,3.0,11000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Waiyaki way near naivas, Mountain View Nairobi",,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,3.0,2.0
Kilimani Nairobi,,2400.0,3.0,3.0,0.0,Apartment,Rent,propco_rent,3.0,3.0,3.0
Kilimani Nairobi,,2400.0,3.0,3.0,0.0,House,Rent,propco_rent,4.0,5.0,5.0
"Near green house, Ngong Rd Nairobi",,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,0.0,House,Rent,propco_rent,3.0,4.0,4.0
Imara Daima Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,2.0
Upper Hill Nairobi,,2400.0,3.0,3.0,0.0,Other,Rent,propco_rent,2.0,2.0,2.0
"Near Naivas supermarket, Donholm Nairobi",,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
"ruiru kihunguro area, Thika Road Thika Road Nairobi",,2400.0,3.0,3.0,12000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
ruiru Thika Road Thika Road Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Madaraka Nairobi,,2400.0,3.0,3.0,14000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,30000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Ngara stima plaza, Ngara Nairobi",,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Lavington Nairobi,,2400.0,3.0,3.0,450000.0,House,Rent,propco_rent,6.0,4.0,4.0
"near deliverance church, Langata Area Langata Nairobi",,2400.0,3.0,3.0,30000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Thika Road Thika Road Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"near deliverance, Langata Area Langata Nairobi",,2400.0,3.0,3.0,8000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,110000.0,House,Rent,propco_rent,3.0,3.0,3.0
Roysambu Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,0.0
Utawala Nairobi,,2400.0,3.0,3.0,9000.0,House,Rent,propco_rent,1.0,1.0,1.0
Highridge Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,0.0
Industrial Area Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,0.0
"RABAI ROAD, Harambee Nairobi",,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Astro Utawala Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
Shooters Utawala Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
Benedicta Utawala Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,3.0,3.0
Opp Roosters Inn Garden Estate Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,1.0,1.0,1.0
Behind The Loft Garden Estate Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,1.0,1.0,1.0
Behind The Loft Garden Estate Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,2.0,3.0,3.0
Behind Sunstar Hotel Garden Estate Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,2.0,3.0,3.0
behind KCB Buruburu Nairobi,,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Opp Roosters Inn Garden Estate Nairobi,,2400.0,3.0,3.0,40000.0,House,Rent,propco_rent,3.0,4.0,4.0
Buruburu Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,0.0
Valley Arcade Nairobi,,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Kahawa West Nairobi,,2400.0,3.0,3.0,9000.0,House,Rent,propco_rent,1.0,1.0,1.0
Donholm Nairobi,,2400.0,3.0,3.0,6500.0,House,Rent,propco_rent,1.0,1.0,0.0
"Githunguri Road, Kileleshwa Nairobi",,2400.0,3.0,3.0,23000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,120000.0,House,Rent,propco_rent,3.0,3.0,3.0
Buruburu Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,0.0
Imara Daima Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,0.0
Kitisuru Nairobi,,2400.0,3.0,3.0,570000.0,House,Rent,propco_rent,4.0,4.0,4.0
Zimmerman Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,2.0,2.0
Westlands Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,2.0
Westlands Nairobi,,2400.0,3.0,3.0,35000.0,House,Rent,propco_rent,3.0,3.0,3.0
Westlands Nairobi,,2400.0,3.0,3.0,12600000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,400000.0,House,Rent,propco_rent,5.0,5.0,5.0
Utawala Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,4.0,4.0,4.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,200000.0,House,Rent,propco_rent,5.0,5.0,5.0
Kahawa Sukari Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,3.0,3.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,180000.0,House,Rent,propco_rent,4.0,4.0,4.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,150000.0,House,Rent,propco_rent,3.0,3.0,3.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,80000.0,House,Rent,propco_rent,2.0,2.0,2.0
Nairobi West Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,1.0,1.0,1.0
Langata Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
Langata Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kilimani Nairobi,,2400.0,3.0,3.0,250000.0,House,Rent,propco_rent,5.0,5.0,5.0
Ruaka Nairobi,,2400.0,3.0,3.0,35000.0,House,Rent,propco_rent,2.0,2.0,2.0
Ruaka Nairobi,,2400.0,3.0,3.0,33000.0,House,Rent,propco_rent,2.0,3.0,3.0
"DONHOLM NAIVAS, Donholm Nairobi",,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Chokaa Nairobi,,2400.0,3.0,3.0,14000.0,House,Rent,propco_rent,2.0,2.0,2.0
Chokaa Nairobi,,2400.0,3.0,3.0,8000.0,House,Rent,propco_rent,1.0,1.0,1.0
Chokaa Nairobi,,2400.0,3.0,3.0,4500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Makadara Nairobi,,2400.0,3.0,3.0,12000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Makadara Nairobi,,2400.0,3.0,3.0,4500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Makadara Makadara Nairobi,,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Ruaka Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,2.0
Utawala Nairobi,,2400.0,3.0,3.0,13000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Eastleigh North Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,2.0
"near deliverance, Langata Area Langata Nairobi",,2400.0,3.0,3.0,30000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Ngumba Estate Kasarani Nairobi,,2400.0,3.0,3.0,12000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Thika Road Thika Road Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,0.0
Buruburu Nairobi,,2400.0,3.0,3.0,13000.0,House,Rent,propco_rent,1.0,1.0,1.0
Buruburu Nairobi,,2400.0,3.0,3.0,8500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Ruaka Nairobi,,2400.0,3.0,3.0,13000.0,House,Rent,propco_rent,1.0,1.0,1.0
Ruaka Nairobi,,2400.0,3.0,3.0,8000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Eastleigh North Nairobi,,2400.0,3.0,3.0,12000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Eastleigh North Nairobi,,2400.0,3.0,3.0,7500.0,House,Rent,propco_rent,1.0,1.0,1.0
"Near Naivas, Kangemi Nairobi",,2400.0,3.0,3.0,15000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
"BUCHUMA COURT, Buruburu Nairobi",,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Jogoo road, Makadara Nairobi",,2400.0,3.0,3.0,8500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Hurlingham Nairobi,,2400.0,3.0,3.0,63000.0,Other,Rent,propco_rent,2.0,2.0,2.0
Ngong Rd Nairobi,,2400.0,3.0,3.0,922715.0,Other,Rent,propco_rent,2.0,2.0,2.0
"Syokimau parliament road, Syokimau Nairobi",,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
"Langata near deliverance, Langata Area Langata Nairobi",,2400.0,3.0,3.0,8000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,396000.0,Other,Rent,propco_rent,2.0,2.0,2.0
"Cotton avenue, Kileleshwa Dagoretti North Nairobi",,2400.0,3.0,3.0,40000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Ruaka Nairobi,,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,3.0,3.0,3.0
Madaraka Langata Nairobi,,2400.0,3.0,3.0,16000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Karen Nairobi,,2400.0,3.0,3.0,200000.0,Other,Rent,propco_rent,2.0,2.0,2.0
"LUMUMBA DRIVE, Roysambu Nairobi",,2400.0,3.0,3.0,16000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Karen Nairobi,,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,2.0,2.0,2.0
"Quick matt, Utawala Nairobi",,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,0.0,1.0
Lavington Nairobi,,2400.0,3.0,3.0,170000.0,House,Rent,propco_rent,4.0,4.0,4.0
Kilimani Nairobi,,2400.0,3.0,3.0,75000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,110000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,100000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Kilimani Nairobi,,2400.0,3.0,3.0,65000.0,House,Rent,propco_rent,2.0,2.0,2.0
"Kenyatta market, Ngumo Estate Langata Nairobi",,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,2.0,2.0,2.0
Madaraka Nairobi,,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Loresho Westlands Nairobi,,2400.0,3.0,3.0,30000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Wamuchiri Drive Ruaka Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,2.0
Komarock Nairobi,,2400.0,3.0,3.0,12000.0,Apartment,Rent,propco_rent,0.0,1.0,1.0
"SANASANA, South B Nairobi",,2400.0,3.0,3.0,26000.0,House,Rent,propco_rent,2.0,2.0,2.0
Lavington Nairobi,,2400.0,3.0,3.0,180000.0,Apartment,Rent,propco_rent,3.0,3.0,3.0
Madaraka Nairobi,,2400.0,3.0,3.0,15000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"General Mathenge Rd, Spring Valley Nairobi",,2400.0,3.0,3.0,45000.0,House,Rent,propco_rent,2.0,2.0,2.0
Westlands Nairobi,,2400.0,3.0,3.0,170000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Parklands Nairobi,,2400.0,3.0,3.0,110000.0,House,Rent,propco_rent,5.0,5.0,5.0
Ruaka Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Ngumba Estate Kasarani Nairobi,,2400.0,3.0,3.0,13000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Loresho Nairobi,,2400.0,3.0,3.0,200000.0,House,Rent,propco_rent,4.0,4.0,4.0
Kahawa West Roysambu Nairobi,,2400.0,3.0,3.0,13000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Westlands Nairobi,,2400.0,3.0,3.0,100000.0,House,Rent,propco_rent,1.0,1.0,1.0
Garden Estate Roysambu Nairobi,,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
"yaya center wood Avenue, Kilimani Nairobi",,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,2.0,2.0,2.0
Westlands Nairobi,,2400.0,3.0,3.0,130000.0,House,Rent,propco_rent,1.0,1.0,1.0
Spring Valley Nairobi,,2400.0,3.0,3.0,380000.0,House,Rent,propco_rent,5.0,5.0,5.0
Westlands Nairobi,,2400.0,3.0,3.0,140000.0,House,Rent,propco_rent,3.0,3.0,3.0
Lower Kabete Nairobi,,2400.0,3.0,3.0,13000.0,House,Rent,propco_rent,1.0,1.0,1.0
Riverside Nairobi,,2400.0,3.0,3.0,250000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
"Quick matt, Syokimau Nairobi",,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,1.0,2.0
"Near stima plaza, Ngara Nairobi",,2400.0,3.0,3.0,35000.0,House,Rent,propco_rent,3.0,3.0,2.0
"School lane, Westlands Area Westlands Nairobi",,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,1.0,1.0,1.0
Lavington Nairobi,,2400.0,3.0,3.0,130000.0,Apartment,Rent,propco_rent,3.0,3.0,3.0
Kitisuru Nairobi,,2400.0,3.0,3.0,600000.0,House,Rent,propco_rent,3.0,3.0,3.0
Riverside Nairobi,,2400.0,3.0,3.0,250000.0,House,Rent,propco_rent,2.0,2.0,2.0
Runda Nairobi,,2400.0,3.0,3.0,250000.0,House,Rent,propco_rent,3.0,3.0,3.0
Kasarani Area Kasarani Nairobi,,2400.0,3.0,3.0,9000.0,House,Rent,propco_rent,1.0,1.0,1.0
Riverside Nairobi,,2400.0,3.0,3.0,140000.0,House,Rent,propco_rent,1.0,1.0,1.0
"quick matt, Syokimau Nairobi",,2400.0,3.0,3.0,35000.0,House,Rent,propco_rent,3.0,3.0,3.0
Kilimani Nairobi,,2400.0,3.0,3.0,85000.0,House,Rent,propco_rent,2.0,2.0,2.0
"south c Golden gate, South B Nairobi",,2400.0,3.0,3.0,14000.0,House,Rent,propco_rent,1.0,1.0,1.0
Garden Estate Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,3.0,3.0
"Imara daima, Embakasi Nairobi",,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
"3rd Avenue, Parklands Nairobi",,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Greenspan estate, Donholm Nairobi",,2400.0,3.0,3.0,22000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Ngumba Estate Kasarani Nairobi,,2400.0,3.0,3.0,20000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
SCHOOL LANE Westlands Nairobi,,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Fedha Estate, Embakasi Nairobi",,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Lower Savannah Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,2.0,1.0,1.0
"Dam estate, Langata Area Langata Nairobi",,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Hurlingham Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,2.0
Imara daima Embakasi Nairobi,,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
South C Langata Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Trm drive, Kasarani Nairobi",,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Nasra estate, Embakasi Central Embakasi Nairobi",,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Sportview estate, Kasarani Nairobi",,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Oak Park court Imara Daima Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,4.0,4.0
"Rumuba drive, Kasarani Nairobi",,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Dam estate, Langata Area Langata Nairobi",,2400.0,3.0,3.0,11000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Kitisuru Nairobi,,2400.0,3.0,3.0,500000.0,House,Rent,propco_rent,6.0,6.0,7.0
Villa Franca Imara Daima Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,4.0,4.0
"Garden Estate, Thika Road Thika Road Nairobi",,2400.0,3.0,3.0,13000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Madaraka Estate, Madaraka Langata Nairobi",,2400.0,3.0,3.0,13000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Imara daima, Embakasi Nairobi",,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
South B Langata Nairobi,,2400.0,3.0,3.0,13000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Sportview estate, Kasarani Area Kasarani Nairobi",,2400.0,3.0,3.0,12000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Savanah Donholm Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,3.0,3.0
Industrial Area Nairobi,,2400.0,3.0,3.0,26040.0,Other,Rent,propco_rent,2.0,2.0,2.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,90000.0,House,Rent,propco_rent,2.0,2.0,2.0
